date,contest_number,word,number_of_reported_results,number_in_hard_mode,1_try,2_tries,3_tries,4_tries,5_tries,6_tries,7_or_more_tries_x,sum,num_rare_letters,starts_with_vowel,ends_with_vowel,num_consonants,contains_y,has_double_letter,max_consecutive_vowels,max_consecutive_consonants,scrabble_score,letter_entropy,position_rarity,keyboard_distance,hamming_neighbors,has_common_suffix,has_common_prefix,letter_freq_mean,letter_freq_min,positional_freq_mean,positional_freq_min,semantic_neighbors_count,semantic_density,Zipf-value,autoencoder_value,expected_attempts,semantic_difficulty,position_self_entropy,positional_fit,letter_commonness,position_self_entropy_2_letters,mean_simulate_random,1_try_simulate_random,2_try_simulate_random,3_try_simulate_random,4_try_simulate_random,5_try_simulate_random,6_try_simulate_random,7_try_simulate_random,mean_simulate_freq,1_try_simulate_freq,2_try_simulate_freq,3_try_simulate_freq,4_try_simulate_freq,5_try_simulate_freq,6_try_simulate_freq,7_try_simulate_freq,mean_simulate_entropy,1_try_simulate_entropy,2_try_simulate_entropy,3_try_simulate_entropy,4_try_simulate_entropy,5_try_simulate_entropy,6_try_simulate_entropy,7_try_simulate_entropy,rl_1_try_low_training,rl_2_try_low_training,rl_3_try_low_training,rl_4_try_low_training,rl_5_try_low_training,rl_6_try_low_training,rl_7_try_low_training,rl_expected_steps_low_training,rl_1_try_high_training,rl_2_try_high_training,rl_3_try_high_training,rl_4_try_high_training,rl_5_try_high_training,rl_6_try_high_training,rl_7_try_high_training,rl_expected_steps_high_training,semantic_distance,semantic_distance_to_center,rl_1_try_little_training,rl_2_try_little_training,rl_3_try_little_training,rl_4_try_little_training,rl_5_try_little_training,rl_6_try_little_training,rl_7_try_little_training,rl_expected_steps_little_training,feedback_entropy,position_self_information,position_self_information_2_letters
2022/12/3,532,torso,23873,2260,0,4,35,36,17,6,1,99,0,0,1,3,0,0,1,2,5,1.921928094887362,17.18208556149732,4.576783947341316,2,0,0,0.068857939,0.04902507,0.074651811,0.030640669,0,0.4756452530622482,3.269557747433308,-0.948647141,3.91,-0.787253967,19.080710433524235,7.69,7.28,-27.42183787162661,4.7361,0.0,0.0074,0.1015,0.322,0.3405,0.1739,0.0547,4.1763,0.0002,0.0227,0.2083,0.422,0.2719,0.066,0.0089,3.969,0.0,0.01,0.198,0.61,0.177,0.005,0.0,0.004,0.108,0.426,0.35,0.092,0.018,0.002,3.4799999999999995,0.0,0.542,0.422,0.03,0.006,0.0,0.0,2.5,0.0158127950416728,6.510182540306408,0.006,0.124,0.452,0.316,0.088,0.012,0.002,3.4,4.627546074992297,1.3844400900426794,-5231.974234767789
2022/12/2,531,chafe,24646,2343,0,6,30,33,19,9,2,99,0,0,1,3,0,0,1,2,13,2.321928094887362,24.95484423721123,3.144122805635369,6,0,0,0.057604457,0.018384401,0.1036211699164345,0.011142061,0,0.3701295673847198,2.437962177822698,-0.81804359,4.05,0.5941461538595467,21.723604788563613,7.534,6.394,-24.895763860542715,5.5617,0.0,0.007,0.0569,0.1591,0.2298,0.2388,0.3084,4.8002,0.0,0.0084,0.1046,0.2955,0.336,0.1809,0.0746,4.377,0.0,0.004,0.07,0.492,0.414,0.019,0.001,0.008,0.12,0.352,0.338,0.17,0.012,0.0,3.5780000000000003,0.002,0.01,0.908,0.072,0.008,0.0,0.0,3.074,0.0680699646602094,6.027490616910679,0.004,0.108,0.352,0.358,0.158,0.02,0.0,3.618,4.394500267584293,1.1822848098555017,-3873.4480668561696
2022/12/1,530,eject,22628,2200,0,2,11,35,36,14,2,100,1,1,0,3,0,0,1,2,14,1.921928094887362,86.71315026697177,3.268659593995378,2,0,0,0.063844011,0.002228412,0.059052925,0.002785515,0,0.3390669405460357,3.155157002264916,-0.215600848,4.59,0.798985354,27.99280481471423,4.082,7.478,-12.915879378835774,5.0544,0.0001,0.0049,0.0575,0.2314,0.3731,0.2501,0.0829,4.7897,0.0003,0.0098,0.0706,0.2617,0.4554,0.1812,0.021,4.665,0.0,0.001,0.034,0.321,0.587,0.057,0.0,0.0,0.086,0.362,0.456,0.094,0.002,0.0,3.5639999999999996,0.0,0.002,0.916,0.076,0.006,0.0,0.0,3.086,0.0468658649630956,6.137951613267445,0.004,0.098,0.352,0.446,0.096,0.004,0.0,3.544,3.397804576217118,0.7580710926519153,-318.7548844416797
2022/11/30,529,study,22569,2405,0,6,30,33,19,10,2,100,0,0,0,4,1,0,1,2,9,2.321928094887362,19.54100640256102,3.111915236488605,1,0,0,0.044233983,0.030083565,0.08356546,0.022284123,0,0.4343863576650619,4.690121447501861,-0.80555886,4.07,0.1704115615538594,22.19026069881035,7.308,4.874,-24.93898207346984,5.0434,0.0,0.0085,0.0952,0.2842,0.2646,0.1515,0.196,4.1292,0.0002,0.0267,0.242,0.4234,0.214,0.0699,0.0238,3.984,0.001,0.012,0.176,0.624,0.187,0.0,0.0,0.006,0.144,0.446,0.36,0.038,0.006,0.0,3.298,0.0,0.804,0.172,0.024,0.0,0.0,0.0,2.22,-0.1385568491304271,7.090342201177708,0.01,0.114,0.502,0.322,0.048,0.004,0.0,3.2960000000000003,4.1893648281134395,1.0851077382272638,-2947.9627711993367
2022/11/29,528,undue,23739,2316,0,3,19,35,29,13,2,101,0,1,1,2,0,0,2,2,6,1.921928094887362,27.34542438893366,3.380362815821457,5,0,1,0.050584958,0.030083565,0.066852368,0.022284123,0,0.364562389,2.768955396864123,-0.437833965,4.4,0.1983003785690221,24.97138968975231,5.804,5.844,-21.282201593081588,4.7115,0.0,0.0071,0.0885,0.3258,0.3779,0.1658,0.0349,4.2421,0.0,0.0196,0.1661,0.4348,0.3167,0.0577,0.0051,4.123,0.0,0.003,0.131,0.608,0.256,0.002,0.0,0.006,0.116,0.382,0.406,0.09,0.0,0.0,3.458,0.0,0.016,0.846,0.126,0.012,0.0,0.0,3.134,0.0104076717620162,7.719170228014361,0.004,0.108,0.414,0.388,0.084,0.002,0.0,3.446,3.8420440423804676,0.8757340235543978,-940.9509428135286
2022/11/28,527,tepid,26051,2484,0,10,38,35,13,3,0,99,0,0,0,3,0,0,1,1,8,2.321928094887362,16.79792960662526,4.024754878398197,0,0,0,0.059498607,0.030083565,0.064066852,0.038997214,0,0.3645355284214019,2.405777494451296,-1.277121663,3.5999999999999996,0.1984775094861096,21.11736314509112,7.042,6.982,-24.76702823926018,4.6612,0.0,0.0112,0.1193,0.3245,0.3373,0.1575,0.0502,4.2444,0.0,0.0163,0.2012,0.4148,0.2728,0.0793,0.0156,3.942,0.0,0.004,0.204,0.638,0.154,0.0,0.0,0.006,0.15,0.386,0.336,0.108,0.014,0.0,3.432,0.0,0.062,0.906,0.03,0.002,0.0,0.0,2.972,0.0062980493709828,6.630999043476269,0.002,0.132,0.424,0.346,0.088,0.008,0.0,3.4099999999999997,4.668164254388029,1.1949989830447558,-2076.2378172043536
2022/11/27,526,happy,25206,2356,0,6,28,39,19,6,1,99,0,0,0,4,1,1,1,3,15,1.921928094887362,23.59198361162647,4.513846284534354,11,0,0,0.046573816,0.033983287,0.072423398,0.022284123,1,0.5737181842327118,5.522129756061506,-0.89027667,3.959999999999999,-2.516461912,21.462131873501814,7.756,4.018,-27.281194897736235,6.0876,0.0001,0.0029,0.0262,0.0869,0.1669,0.198,0.519,5.1644,0.0,0.0132,0.0818,0.2125,0.2865,0.2319,0.1741,4.955,0.0,0.003,0.034,0.205,0.532,0.215,0.011,0.002,0.126,0.36,0.382,0.122,0.008,0.0,3.52,0.0,0.01,0.544,0.43,0.016,0.0,0.0,3.452,-0.1194039866048039,6.4825326098399945,0.002,0.108,0.352,0.428,0.102,0.008,0.0,3.5439999999999996,3.5732891020561772,1.2007727601151663,-4097.9368840191755
2022/11/26,525,clean,26381,2424,1,17,36,31,12,3,0,100,0,0,0,3,0,0,2,2,7,2.321928094887362,13.08224375087278,4.875153137922253,6,0,0,0.068412256,0.039554318,0.084679666,0.044568245,0,0.4185735344886779,5.083103623054729,-1.426590085,3.45,-0.157870394,19.446466390487245,7.584,6.886,-28.3518751208884,5.0986,0.0,0.007,0.0735,0.2397,0.3122,0.2289,0.1387,4.1775,0.0001,0.0268,0.2053,0.4185,0.2736,0.064,0.0117,3.984,0.0,0.019,0.214,0.534,0.23,0.003,0.0,0.006,0.144,0.372,0.312,0.124,0.032,0.01,3.5400000000000005,0.0,0.008,0.234,0.33,0.38,0.046,0.002,4.228000000000001,-0.0939367971747007,7.168578506019132,0.002,0.138,0.352,0.344,0.126,0.034,0.004,3.572,5.212748934059592,1.3260411928402092,-5856.455487187641
2022/11/25,524,itchy,24197,2329,0,8,28,40,18,5,1,100,0,1,0,4,1,0,1,4,13,2.321928094887362,39.70165532879819,2.497676196228642,1,0,0,0.048356546,0.033983287,0.047910864,0.011142061,0,0.4139579713344574,3.360020003890622,-0.962236285,3.89,0.3051243898089921,25.63585767217083,4.368,5.374,-17.813781191217036,4.4034,0.0,0.008,0.1272,0.4146,0.364,0.076,0.0102,4.0121,0.0002,0.021,0.2183,0.5093,0.2297,0.0212,0.0003,4.008,0.0,0.008,0.131,0.706,0.155,0.0,0.0,0.002,0.152,0.396,0.364,0.084,0.002,0.0,3.382,0.0,0.906,0.028,0.042,0.024,0.0,0.0,2.184,0.0517016176243418,7.110415695541643,0.002,0.13,0.412,0.358,0.092,0.006,0.0,3.4259999999999997,3.8864319829630185,0.7792743722875416,-1126.9462214752336
2022/11/24,523,feast,27705,2725,5,13,25,27,19,10,2,101,0,0,0,3,0,0,2,2,8,2.321928094887362,12.32219545,1.953139800010316,4,0,0,0.066183844,0.018384401,0.089693593,0.061281337,0,0.3444980949163437,3.827128262,-0.958182752,3.83,0.7631701821248439,20.441800895595684,7.64,7.698,-27.662872827076377,5.5182,0.0,0.0078,0.0698,0.1769,0.212,0.2089,0.3246,4.6892,0.0,0.0262,0.1306,0.2546,0.3447,0.2042,0.0397,4.681,0.0,0.004,0.056,0.285,0.566,0.088,0.001,0.004,0.124,0.348,0.306,0.178,0.034,0.006,3.656,0.0,0.35,0.598,0.048,0.002,0.002,0.0,2.7079999999999997,-0.0292514809806963,7.6807113003291825,0.006,0.12,0.326,0.298,0.19,0.056,0.004,3.729999999999999,4.955633234906131,1.2399799786411712,-3630.189470112458
2022/11/23,522,drive,26663,2451,1,12,32,30,18,6,1,100,1,0,1,3,0,0,1,2,9,2.321928094887362,17.71925369952767,3.030604373718116,2,0,0,0.055598886,0.013927577,0.098050139,0.027855153,1,0.4303824543952942,5.184540779950126,-1.090955734,3.76,-0.235743064,21.76351613063172,7.226,6.178,-25.58237993486563,5.0911,0.0,0.0073,0.0844,0.2359,0.2964,0.2343,0.1417,4.2017,0.0004,0.0273,0.2076,0.4022,0.2686,0.0852,0.0087,4.353,0.0,0.006,0.117,0.416,0.44,0.021,0.0,0.004,0.082,0.376,0.338,0.162,0.034,0.004,3.69,0.0,0.024,0.844,0.124,0.008,0.0,0.0,3.116,-0.1219423909098303,7.140338378854432,0.004,0.088,0.372,0.338,0.158,0.036,0.004,3.682,4.626681695599469,1.175577038182848,-3250.574989435595
2022/11/22,521,prime,27437,2534,1,10,26,32,21,9,1,100,0,0,1,3,0,0,1,2,9,2.321928094887362,12.46432616329579,4.177050983124842,10,0,0,0.06005571,0.030640669,0.1069637883008357,0.04178273,0,0.4529661774635315,4.262181018374553,-0.9014498,3.95,-0.384669032,20.16397697009691,7.764,6.0,-27.256872800989953,5.5282,0.0001,0.006,0.0554,0.1559,0.2514,0.2491,0.2821,4.5176,0.0,0.0187,0.1459,0.3213,0.3505,0.1404,0.0232,4.408,0.0,0.01,0.099,0.399,0.457,0.035,0.0,0.002,0.128,0.32,0.372,0.126,0.044,0.008,3.656,0.0,0.81,0.166,0.024,0.0,0.0,0.0,2.2140000000000004,-0.1196050564140022,8.916380686967639,0.0,0.124,0.334,0.366,0.128,0.034,0.014,3.656,4.8529702332802955,1.267454564044118,-3905.5110752554842
2022/11/21,520,axiom,24288,2382,0,5,19,33,27,13,3,100,1,1,0,2,0,0,2,1,14,2.321928094887362,33.03677616501146,2.891799001864011,1,0,0,0.050807799,0.003899721,0.056267409,0.013927577,0,0.3590067505836486,2.194924129136403,-0.45626986,4.390000000000001,0.66749439,25.724578251430316,4.908,5.042,-17.956285396025336,4.9653,0.0001,0.0074,0.074,0.2543,0.3556,0.227,0.0816,4.365,0.0001,0.019,0.1485,0.3897,0.3445,0.0873,0.0109,4.2,0.0,0.012,0.109,0.552,0.321,0.006,0.0,0.0,0.122,0.41,0.384,0.082,0.002,0.0,3.432,0.0,0.018,0.808,0.136,0.038,0.0,0.0,3.1940000000000004,0.0418409678795795,7.082446452431498,0.0,0.132,0.42,0.368,0.074,0.006,0.0,3.402,4.270365551376131,0.9113836312992348,-515.894877072682
2022/11/20,519,brave,24991,2396,1,6,17,27,27,18,5,101,1,0,1,3,0,0,1,2,10,2.321928094887362,15.36386962623662,2.699172818834085,9,0,0,0.059387187,0.013927577,0.101949861,0.027855153,0,0.4146740347146987,4.500812659420713,-0.293321371,4.5600000000000005,-0.132155556,21.032949370667534,8.062,5.826,-27.35716483230752,5.8889,0.0,0.0035,0.038,0.1154,0.1889,0.2176,0.4366,4.6239,0.0003,0.016,0.1291,0.3224,0.3238,0.1631,0.0453,4.321,0.0,0.007,0.148,0.404,0.401,0.038,0.002,0.004,0.078,0.344,0.392,0.144,0.038,0.0,3.7079999999999993,0.0,0.052,0.526,0.372,0.05,0.0,0.0,3.42,-0.0483684388944165,6.649905287490193,0.004,0.094,0.356,0.34,0.184,0.022,0.0,3.672,4.677098400852035,1.2581354041811168,-4235.551738343527
2022/11/19,518,avert,24749,2400,0,7,26,35,22,9,1,100,1,1,0,3,0,0,1,2,8,2.321928094887362,80.79435068180194,1.849586409417042,6,0,0,0.070417827,0.013927577,0.074651811,0.002785515,1,0.4400272607803345,2.783195835978733,-0.809883714,4.05,-0.552374893,24.320673471873572,5.532,7.38,-22.743760767097665,5.1209,0.0,0.0073,0.0595,0.226,0.3373,0.252,0.1179,4.6317,0.0001,0.0112,0.0986,0.3257,0.3957,0.1488,0.0199,4.345,0.0,0.01,0.116,0.437,0.393,0.044,0.0,0.0,0.116,0.366,0.332,0.138,0.042,0.006,3.641999999999999,0.0,0.04,0.868,0.082,0.004,0.006,0.0,3.068,-0.0326923067821644,6.9545731988253765,0.002,0.1,0.352,0.362,0.148,0.032,0.004,3.666,4.752744668237897,0.9721583496951556,-1629.6833171248293
2022/11/18,517,glyph,29208,2899,0,2,23,49,20,5,1,100,0,0,0,5,1,0,0,5,14,2.321928094887362,27.47305322128851,3.821345821,0,0,0,0.039888579,0.028412256,0.052924791,0.022284123,0,0.3400186449289322,2.069985392528103,-0.746022105,4.08,0.79270944,25.765488184243964,3.65,3.208,-16.643997071083454,4.3686,0.0,0.0096,0.1316,0.4385,0.3334,0.0747,0.0122,4.1025,0.0003,0.0136,0.1771,0.5285,0.2555,0.0228,0.0022,3.997,0.0,0.002,0.138,0.721,0.139,0.0,0.0,0.002,0.14,0.504,0.322,0.032,0.0,0.0,3.242,0.0,0.016,0.904,0.068,0.012,0.0,0.0,3.076,0.0617609551526949,6.505831118593929,0.002,0.14,0.524,0.306,0.028,0.0,0.0,3.2180000000000004,3.429987918507527,0.7457984979716025,-465.5485412015306
2022/11/17,516,there,27465,2530,0,14,35,33,14,4,0,100,0,0,1,3,0,0,1,2,8,1.921928094887362,10.42184795522538,1.644122805635369,7,0,0,0.07821727,0.038997214,0.1086350974930362,0.080779944,8,0.6312569499015808,6.637707562972593,-1.297270417,3.59,-3.328453144,20.053342520253857,7.612,9.308,-28.604698167053325,5.2427,0.0,0.0044,0.0505,0.1921,0.3371,0.2828,0.1331,4.2342,0.0001,0.0145,0.1702,0.4464,0.3098,0.0531,0.0059,3.838,0.0,0.006,0.252,0.64,0.102,0.0,0.0,0.002,0.074,0.406,0.372,0.122,0.022,0.002,3.612,0.0,0.014,0.854,0.122,0.01,0.0,0.0,3.1279999999999997,-0.2052344765435133,7.0633968767843935,0.004,0.072,0.408,0.386,0.112,0.018,0.0,3.584,4.480810376329481,1.261114937630843,-4080.323400686318
2022/11/16,515,baker,25576,2541,0,5,16,23,24,22,10,100,1,0,0,3,0,0,1,1,11,2.321928094887362,26.75702934662237,4.305531284802612,15,1,0,0.060501393,0.017270195,0.08356546,0.011142061,0,0.4642920345067978,4.136311317890142,0.03393203,4.920000000000001,-0.459356196,18.632837318257504,9.412,5.784,-31.788055959760257,6.0752,0.0,0.0038,0.0345,0.1048,0.1448,0.1638,0.5483,4.9863,0.0002,0.0149,0.1163,0.2611,0.2579,0.1737,0.1759,4.512,0.0,0.013,0.165,0.354,0.268,0.165,0.035,0.002,0.09,0.332,0.36,0.146,0.064,0.006,3.774,0.0,0.016,0.072,0.818,0.086,0.006,0.002,3.999999999999999,-0.1031279723926973,6.020224457836973,0.004,0.092,0.336,0.322,0.182,0.058,0.006,3.784,5.062649191657155,1.4953289800345826,-10262.741260294955
2022/11/15,514,snarl,27475,2650,0,5,21,31,24,15,4,100,0,0,0,4,0,0,1,2,5,2.321928094887362,12.76866872651226,4.370855578242902,7,0,0,0.064735376,0.04902507,0.091364903,0.04735376,0,0.3591963350772857,2.738992173486679,-0.440798283,4.430000000000001,0.6662441953919954,21.22557055550461,7.59,6.254,-22.555195508175434,5.1804,0.0001,0.0105,0.0855,0.2308,0.2599,0.2123,0.2009,4.8758,0.0003,0.0082,0.1103,0.2821,0.3027,0.1885,0.1079,4.695,0.0,0.002,0.088,0.391,0.308,0.154,0.057,0.008,0.122,0.452,0.322,0.09,0.006,0.0,3.382,0.0,0.042,0.146,0.808,0.004,0.0,0.0,3.774,0.0637789604639171,5.717847665359786,0.004,0.154,0.458,0.288,0.088,0.008,0.0,3.326,5.352069072622464,1.1697846185520986,-2236.221350694049
2022/11/14,513,maple,26536,2467,1,6,26,36,21,8,1,99,0,0,1,3,0,0,1,2,9,2.321928094887362,14.18963307240704,5.658780940276738,2,0,0,0.063955432,0.030640669,0.099721448,0.038997214,1,0.4615046709775924,3.511942230184515,-0.824503005,4.010000000000001,-0.440975222,18.87303388749574,8.974,5.848,-27.6960660057986,5.6038,0.0002,0.008,0.0688,0.1672,0.194,0.1902,0.3716,4.7694,0.0001,0.0231,0.1605,0.2762,0.2393,0.1653,0.1355,4.231,0.0,0.012,0.174,0.458,0.289,0.061,0.006,0.0,0.096,0.368,0.348,0.15,0.03,0.008,3.674,0.0,0.01,0.64,0.336,0.014,0.0,0.0,3.3539999999999996,-0.0368313425368839,7.438156457872539,0.002,0.1,0.36,0.37,0.134,0.024,0.01,3.646,5.039322294313064,1.452924987732169,-7188.455612816547
2022/11/13,512,inane,25085,2515,0,8,25,30,21,13,3,100,0,1,1,2,0,0,1,1,5,1.921928094887362,16.81839695899925,4.158004356848937,1,0,0,0.069192201,0.04902507,0.094150418,0.027855153,2,0.5010718494653702,2.653561978162053,-0.674955428,4.210000000000001,-0.954926962,21.68068518825071,7.088,8.268,-28.179302217088058,5.2833,0.0,0.0049,0.0569,0.2055,0.3116,0.2249,0.1962,4.726,0.0,0.0108,0.1057,0.325,0.3317,0.1588,0.068,4.345,0.0,0.0,0.123,0.473,0.342,0.06,0.002,0.0,0.11,0.306,0.34,0.188,0.048,0.008,3.782,0.0,0.052,0.888,0.044,0.014,0.002,0.0,3.026,0.0901187540113361,5.301067236916347,0.004,0.116,0.294,0.362,0.174,0.05,0.0,3.736,4.784659441119497,1.1625050949741302,-5050.041351118141
2022/11/12,511,valet,24660,2356,0,4,22,38,25,9,1,99,1,0,0,3,0,0,1,1,8,2.321928094887362,24.67091478485563,4.811260048,3,0,0,0.067966574,0.013927577,0.084679666,0.016713092,0,0.290720135,3.713438069014291,-0.6564942,4.18,1.1178032385221968,18.974503853808425,9.188,6.988,-29.85283231293592,5.4439,0.0001,0.0059,0.0601,0.1731,0.2555,0.2553,0.25,4.6971,0.0001,0.0205,0.1376,0.2944,0.291,0.1842,0.0722,4.759,0.0,0.011,0.11,0.254,0.398,0.188,0.039,0.004,0.118,0.376,0.356,0.118,0.026,0.002,3.5519999999999996,0.002,0.024,0.082,0.53,0.358,0.004,0.0,4.2299999999999995,0.0345332768359063,6.353537082644027,0.004,0.124,0.372,0.346,0.128,0.024,0.002,3.55,4.971533946405876,1.4603509789032918,-6787.4029992496235
2022/11/11,510,medal,25993,2438,0,5,25,38,23,8,1,100,0,0,0,3,0,0,1,1,8,2.321928094887362,17.44541474654378,3.868033988749895,4,0,0,0.062841226,0.030083565,0.064066852,0.033426184,0,0.473007447,4.063421623025715,-0.752384126,4.09,-0.516829056,19.7294162969786,7.552,6.312,-28.211750785398387,5.0298,0.0,0.0064,0.076,0.2466,0.3376,0.2192,0.1142,4.2884,0.0003,0.0216,0.1794,0.4049,0.293,0.0835,0.0173,4.051,0.0,0.015,0.206,0.512,0.247,0.02,0.0,0.006,0.13,0.376,0.34,0.122,0.026,0.0,3.5200000000000005,0.0,0.116,0.722,0.148,0.012,0.002,0.0,3.0620000000000003,-0.0760101115564586,8.376865770522867,0.004,0.12,0.42,0.324,0.11,0.02,0.002,3.4839999999999995,5.059272080543192,1.32277151271672,-4233.620453613976
2022/11/10,509,unite,27467,2575,1,11,31,33,18,5,1,100,0,1,1,2,0,0,1,1,5,2.321928094887362,18.47316849667776,2.516123775561495,4,0,1,0.063286908,0.035654596,0.094150418,0.022284123,1,0.434035388,3.482165840314751,-1.070572972,3.77,-0.51286212,22.74518830713952,6.85,7.648,-26.05346672901971,4.7394,0.0,0.0092,0.0957,0.3247,0.3441,0.1695,0.0568,4.3078,0.0002,0.0263,0.1742,0.381,0.3126,0.0945,0.0112,4.006,0.0,0.015,0.232,0.497,0.244,0.012,0.0,0.002,0.122,0.372,0.342,0.152,0.01,0.0,3.5500000000000003,0.0,0.008,0.92,0.068,0.004,0.0,0.0,3.068,-0.0410685522912142,6.650563730661579,0.0,0.104,0.358,0.392,0.126,0.018,0.002,3.601999999999999,4.986527335591063,1.0932721460306518,-3088.0017430575945
2022/11/9,508,rainy,28984,2678,1,16,38,31,11,3,1,101,0,0,0,3,1,0,2,2,8,2.321928094887362,12.87757302221588,3.765443149195011,1,0,0,0.060612813,0.033983287,0.1002785515320334,0.036211699,1,0.5189963757991791,3.581868753506978,-1.373702884,3.4999999999999996,-1.6018839,18.007558755656763,9.86,5.97,-30.26643427722327,5.345,0.0,0.008,0.0782,0.1914,0.2521,0.2238,0.2465,4.4248,0.0002,0.0175,0.1648,0.3727,0.2977,0.1138,0.0333,4.145,0.0,0.01,0.154,0.541,0.271,0.024,0.0,0.004,0.104,0.406,0.342,0.124,0.02,0.0,3.5380000000000003,0.0,0.018,0.892,0.088,0.002,0.0,0.0,3.074,-0.0344486038317755,6.895785550767206,0.006,0.124,0.392,0.34,0.116,0.018,0.004,3.506,5.369662781659405,1.50616637617676,-6280.573562564641
2022/11/8,507,spell,27213,2531,0,4,24,37,24,9,1,99,0,0,0,4,0,1,1,2,7,1.921928094887362,16.31178253,5.286255069649192,12,0,0,0.062395543,0.035654596,0.077994429,0.030640669,0,0.3717039108276367,4.563675748680959,-0.692272663,4.1499999999999995,0.5837643129051038,22.781777566521463,6.474,5.804,-24.760552455387803,5.6436,0.0001,0.0056,0.0546,0.152,0.2212,0.211,0.3555,4.658,0.0001,0.021,0.1356,0.2876,0.3242,0.1828,0.0487,4.674,0.0,0.009,0.067,0.33,0.437,0.149,0.008,0.004,0.094,0.45,0.368,0.082,0.002,0.0,3.4360000000000004,0.0,0.334,0.5,0.16,0.006,0.0,0.0,2.838,-0.06981135345631,6.696435931774911,0.004,0.09,0.466,0.36,0.076,0.004,0.0,3.426,4.090275251659389,1.0501988373185664,-2154.238151626449
2022/11/7,506,begin,26096,2439,0,6,26,36,23,7,1,99,0,0,0,3,0,0,1,1,8,2.321928094887362,21.74130262249827,2.763799971790137,5,0,0,0.050807799,0.017270195,0.053481894,0.025069638,3,0.5854737997055054,4.755279173914888,-0.797736704,4.04,-2.197094793,19.02620513400362,7.688,5.946,-28.779379491483976,5.2765,0.0,0.0052,0.0692,0.2118,0.2796,0.2261,0.2081,4.4038,0.0001,0.0195,0.1719,0.3638,0.3016,0.1159,0.0272,4.418,0.0,0.012,0.153,0.34,0.398,0.094,0.003,0.0,0.104,0.326,0.322,0.178,0.06,0.01,3.794,0.002,0.818,0.146,0.03,0.004,0.0,0.0,2.2159999999999997,-0.1324607270042637,6.848854276602025,0.0,0.104,0.312,0.34,0.192,0.044,0.008,3.784,4.758789651205317,1.3981872748934143,-5774.56321136754
2022/11/6,505,stale,31068,3013,2,19,30,27,15,6,2,101,0,0,1,3,0,0,1,2,5,2.321928094887362,12.18141031818908,5.342036454021065,17,0,0,0.074986072,0.04902507,0.1142061281337047,0.038997214,0,0.4139843285083771,3.467925401200141,-1.214143991,3.64,-0.127607361,20.094631740059494,8.872,8.058,-28.92759659691983,5.5629,0.0,0.0061,0.0674,0.1742,0.2139,0.1866,0.3518,5.1625,0.0002,0.0104,0.074,0.2194,0.2953,0.2395,0.1612,4.457,0.0,0.038,0.197,0.281,0.277,0.168,0.039,0.004,0.098,0.348,0.33,0.156,0.046,0.018,3.746,0.0,0.904,0.044,0.034,0.014,0.002,0.002,2.1719999999999997,0.0333822626401326,6.45336576870693,0.004,0.098,0.324,0.336,0.17,0.056,0.012,3.786,5.489783572846766,1.3180184827886632,-4820.8695933317995
2022/11/5,504,dream,29743,2751,5,14,31,29,15,4,1,99,0,0,0,3,0,0,2,2,8,2.321928094887362,22.89047909660813,2.683261017542776,5,0,0,0.065292479,0.030083565,0.065181058,0.019498607,0,0.4385031282901764,5.124279183318571,-1.2438519,3.53,-0.289293987,21.423384304898825,6.472,6.704,-26.843780098726334,4.9966,0.0,0.0097,0.0873,0.2556,0.3095,0.2199,0.118,4.1058,0.0001,0.0256,0.2252,0.4364,0.2498,0.056,0.0069,3.826,0.0,0.011,0.291,0.564,0.129,0.005,0.0,0.002,0.122,0.368,0.324,0.154,0.028,0.002,3.598,0.0,0.014,0.162,0.314,0.46,0.046,0.004,4.374,-0.0972744155125334,6.881879704330885,0.004,0.138,0.372,0.31,0.146,0.028,0.002,3.548,5.082802449298033,1.1540619058321615,-3155.5394724927337
2022/11/4,503,photo,27330,2565,0,5,34,43,15,3,0,100,0,0,1,3,0,0,1,2,10,1.921928094887362,15.92002869272434,3.821345821,2,0,0,0.059052925,0.035654596,0.080222841,0.030640669,0,0.433489192,4.358532692567455,-1.083265424,3.77,0.1763278285181397,20.653856524145397,5.616,6.42,-25.950487551487225,4.8929,0.0,0.0048,0.0638,0.2674,0.4068,0.2121,0.0451,4.0819,0.0,0.0182,0.2028,0.4934,0.2523,0.0311,0.0022,4.033,0.0,0.003,0.135,0.688,0.174,0.0,0.0,0.004,0.11,0.416,0.362,0.096,0.012,0.0,3.472,0.0,0.022,0.114,0.14,0.718,0.006,0.0,4.571999999999999,-0.0857430891412728,7.158580979509901,0.006,0.108,0.428,0.376,0.064,0.018,0.0,3.4379999999999997,3.7022738394883743,1.1831297144940878,-2758.1824273453917
