date,contest_number,word,number_of_reported_results,number_in_hard_mode,1_try,2_tries,3_tries,4_tries,5_tries,6_tries,7_or_more_tries_x,sum,num_rare_letters,starts_with_vowel,ends_with_vowel,num_consonants,contains_y,has_double_letter,max_consecutive_vowels,max_consecutive_consonants,scrabble_score,letter_entropy,position_rarity,keyboard_distance,hamming_neighbors,has_common_suffix,has_common_prefix,letter_freq_mean,letter_freq_min,positional_freq_mean,positional_freq_min,semantic_neighbors_count,semantic_density,Zipf-value,autoencoder_value,expected_attempts,semantic_difficulty,mean_simulate,1_try_simulate,2_try_simulate,3_try_simulate,4_try_simulate,5_try_simulate,6_try_simulate,7_try_simulate,position_self_information,positional_fit,letter_commonness,position_self_information_2_letters,mean_simulate_random,1_try_simulate_random,2_try_simulate_random,3_try_simulate_random,4_try_simulate_random,5_try_simulate_random,6_try_simulate_random,7_try_simulate_random,mean_simulate_freq,1_try_simulate_freq,2_try_simulate_freq,3_try_simulate_freq,4_try_simulate_freq,5_try_simulate_freq,6_try_simulate_freq,7_try_simulate_freq
2022/6/29,375,gawky,45645,3957,0,1,5,22,33,28,10,99,1,0,0,4,1,0,1,3,16,2.321928094887362,28.07194159481975,3.433261017542776,5,0,0,0.037437326,0.016713092,0.072423398,0.013927577,4,0.4992814600467682,2.467925401200141,0.4614693522453308,5.33,-1.261900749,5.1598,0.0003,0.0114,0.0775,0.2127,0.3029,0.2275,0.1677,21.8447678092149,7.838,3.058,-21.48323321687445,5.6422,0.0,0.006,0.0515,0.1383,0.2324,0.2421,0.3297,5.7684,0.0,0.0037,0.037,0.1133,0.2338,0.2576,0.3546
2022/6/28,374,droll,47312,3844,0,2,16,31,31,17,3,100,0,0,0,4,0,1,1,2,6,1.921928094887362,15.34320720720721,1.853553390593274,4,0,0,0.060724234,0.030083565,0.08189415,0.033426184,5,0.5131925612688064,2.706807490115278,-0.248691559,4.6,-1.467413652,4.9018,0.0,0.0079,0.1014,0.2787,0.3048,0.2074,0.0998,21.25724317345688,6.278,5.162,-27.253804033712157,5.4228,0.0,0.0056,0.0592,0.1822,0.2614,0.243,0.2486,5.2183,0.0,0.0055,0.0586,0.2104,0.3172,0.2542,0.1541
2022/6/27,373,retro,47986,3848,0,6,24,35,24,9,1,99,0,0,1,3,0,0,1,2,5,1.921928094887362,22.61357435667781,2.25,1,0,1,0.079665738,0.072423398,0.052367688,0.030640669,4,0.4685546219348907,3.172647734425251,-0.736988425,4.109999999999999,-1.059275872,4.7627,0.0,0.0105,0.0964,0.292,0.3669,0.1894,0.0448,19.96835013571936,6.178,8.25,-27.480830253602264,5.1622,0.0,0.0056,0.065,0.207,0.3346,0.2596,0.1282,4.5555,0.0001,0.0151,0.1262,0.3324,0.367,0.1324,0.0268
2022/6/26,372,rusty,50450,3954,0,9,37,34,13,5,1,99,0,0,0,4,1,0,1,3,8,2.321928094887362,22.84617171654987,3.065324293440291,10,0,0,0.053147632,0.033983287,0.063509749,0.022284123,0,0.3454947471618652,4.110060035758416,-1.163486242,3.72,0.756597865,4.5629,0.0,0.0141,0.1685,0.3769,0.2212,0.1195,0.0998,20.07730945489498,7.138,5.222,-27.588954194225153,5.0104,0.0,0.0069,0.0944,0.2885,0.2787,0.1546,0.1769,4.1551,0.0001,0.024,0.2192,0.4374,0.2326,0.0701,0.0166
2022/6/25,371,beady,46089,3670,0,3,19,39,29,10,1,101,0,0,0,3,1,0,2,2,11,2.321928094887362,18.26435927859516,2.556693191,8,0,0,0.05448468,0.017270195,0.082451253,0.022284123,0,0.3606967657804489,2.860035866211455,-0.531086683,4.290000000000001,0.656349764,4.7332,0.0002,0.0114,0.1018,0.2907,0.373,0.1833,0.0396,18.703079169136032,9.01,5.676,-29.094905837224843,5.3455,0.0001,0.0057,0.0554,0.1829,0.2972,0.2607,0.198,4.981,0.0,0.0074,0.0683,0.2451,0.3694,0.2347,0.0751
2022/6/24,370,smite,50617,3991,0,6,23,35,24,11,2,101,0,0,1,3,0,0,1,2,7,2.321928094887362,18.64914888883462,3.083771872773144,10,0,0,0.062284123,0.030640669,0.1119777158774373,0.016713092,0,0.3543230354785919,2.768955396864123,-0.645711124,4.21,0.6983806530274735,4.7043,0.0001,0.0154,0.1334,0.299,0.2999,0.1877,0.0645,20.33221128639492,8.37,7.494,-25.44812809226677,5.1745,0.0,0.0075,0.0764,0.2224,0.2948,0.2256,0.1733,5.0047,0.0003,0.0133,0.1055,0.2334,0.2748,0.2552,0.1175
2022/6/23,369,brink,53111,4118,0,4,22,41,24,7,1,99,1,0,0,4,0,0,1,2,11,2.321928094887362,14.41139718389718,2.825140769936442,12,0,0,0.043454039,0.017270195,0.079665738,0.044568245,1,0.3859693735837936,3.399044111792328,-0.696222782,4.13,0.05713429,4.8864,0.0004,0.0107,0.0883,0.2697,0.3364,0.2226,0.0719,20.93448379031812,6.494,4.354,-29.241829426791497,5.1389,0.0,0.0056,0.0614,0.2168,0.3375,0.2621,0.1166,4.5311,0.0003,0.014,0.1134,0.3543,0.3774,0.1258,0.0148
2022/6/22,368,awful,47645,3861,0,5,21,33,27,12,2,100,0,1,0,3,0,0,1,2,11,2.321928094887362,42.65261904761905,2.262156794385263,0,0,0,0.044345404,0.016713092,0.040111421,0.011142061,9,0.5424966007471085,4.801708427,-0.545572102,4.3,-1.979436355,4.5134,0.0,0.0157,0.1353,0.3392,0.3598,0.1297,0.0203,26.77333236542898,4.214,3.91,-12.184565452446154,5.0117,0.0002,0.0091,0.0793,0.2403,0.3406,0.2223,0.1082,4.242,0.0,0.0237,0.1951,0.3916,0.306,0.0723,0.0113
2022/6/21,367,gloat,53342,4194,0,8,21,31,26,12,2,100,0,0,0,3,0,0,2,2,6,2.321928094887362,11.24605181876397,4.296340843479053,7,0,0,0.065181058,0.028412256,0.1036211699164345,0.04735376,0,0.3980372011661529,3.200319161,-0.62740463,4.2299999999999995,0.4101122210876247,4.5626,0.0001,0.0151,0.1408,0.338,0.3125,0.1591,0.0344,21.12028863620474,7.322,6.158,-23.9238397646038,4.983,0.0,0.0077,0.0827,0.2579,0.3259,0.2222,0.1036,4.5654,0.0,0.0117,0.1281,0.3357,0.3572,0.1422,0.0251
2022/6/20,366,input,50484,3950,0,5,30,38,21,6,1,101,0,1,0,3,0,0,1,2,7,2.321928094887362,25.27297040555352,3.075140769936442,2,0,0,0.049916435,0.035654596,0.054038997,0.027855153,0,0.3659505218267441,3.476525572962059,-0.859420717,3.98,0.6217044268142027,4.2281,0.0001,0.0165,0.1752,0.4339,0.3151,0.0561,0.0031,26.2059351374687,4.108,5.494,-16.35710521679886,4.5212,0.0001,0.0109,0.1196,0.3651,0.3652,0.1196,0.0195,3.8915,0.0003,0.0297,0.2722,0.4877,0.1968,0.0127,0.0006
2022/6/19,365,loser,55359,4399,1,10,28,32,19,8,2,100,0,0,0,3,0,0,1,1,5,2.321928094887362,19.62711607362086,2.621320343559643,9,1,0,0.072534819,0.04902507,0.08356546,0.022284123,0,0.3381125301122665,4.432342185182639,-0.90867424,3.94,0.805279112,4.7391,0.0,0.0141,0.1454,0.2975,0.2776,0.1611,0.1043,18.628322196590705,8.362,7.312,-31.071309915218414,5.3819,0.0,0.0071,0.0725,0.2037,0.243,0.1955,0.2782,4.4441,0.0002,0.0239,0.185,0.3576,0.2557,0.111,0.0666
2022/6/18,364,cacao,47205,4101,0,1,9,27,36,23,4,100,0,0,1,2,0,0,2,1,9,1.521928094887362,20.49277044639948,3.69261542,4,0,0,0.066072423,0.039554318,0.073537604,0.025069638,1,0.4189153492450714,,0.051736474,4.91,-0.160124455,5.2727,0.0003,0.0056,0.0541,0.1772,0.322,0.3055,0.1353,18.50847802981765,8.58,5.882,-25.703659421557695,5.7949,0.0,0.004,0.0291,0.1096,0.23,0.2799,0.3474,5.0211,0.0001,0.0066,0.0726,0.2377,0.3434,0.255,0.0846
2022/6/17,363,blown,54665,4251,0,6,23,35,26,10,1,101,0,0,0,4,0,0,1,2,10,2.321928094887362,25.58302380952381,4.148810395,4,0,0,0.043899721,0.016713092,0.074094708,0.013927577,0,0.3959070831537247,4.201390171385635,-0.684476078,4.16,0.4241590585287941,4.6012,0.0002,0.0135,0.1278,0.3309,0.3326,0.161,0.034,23.30604846536319,5.728,4.388,-23.48573498716672,5.0451,0.0001,0.0072,0.0824,0.251,0.3078,0.2201,0.1314,4.1878,0.0003,0.0236,0.2165,0.4043,0.2675,0.0785,0.0093
2022/6/16,362,apron,53430,4112,0,7,30,38,19,5,1,100,0,1,0,3,0,0,1,2,7,2.321928094887362,21.39258785332315,5.915234103400351,2,0,0,0.064401114,0.035654596,0.051253482,0.030640669,0,0.3382945388555526,3.428554709300867,-0.946139097,3.899999999999999,0.8040788749928869,4.9819,0.0,0.016,0.1172,0.2523,0.2546,0.2032,0.1567,21.318931070037095,6.436,6.07,-24.881478834359292,5.3608,0.0,0.0079,0.0792,0.2028,0.2353,0.2039,0.2709,4.4228,0.0003,0.0194,0.1642,0.3618,0.3099,0.1164,0.028
2022/6/15,361,primo,55989,4391,0,3,22,38,25,10,2,100,0,0,1,3,0,0,1,2,9,2.321928094887362,18.00803725,3.766123775561495,4,0,0,0.054373259,0.030640669,0.072423398,0.030640669,0,0.367985713,3.221253067858753,-0.565853596,4.27,0.6082835711738837,4.3742,0.0,0.0153,0.1596,0.4041,0.3006,0.0974,0.023,21.07836825458807,5.738,4.962,-26.44531789040306,4.8735,0.0,0.0079,0.0867,0.2991,0.3354,0.1721,0.0988,4.383,0.0002,0.0163,0.1601,0.3931,0.3082,0.0982,0.0239
2022/6/14,360,atone,59968,4762,2,16,34,29,14,4,1,100,0,1,1,2,0,0,1,1,5,2.321928094887362,12.87395724823122,3.833552044,7,0,0,0.077325905,0.04902507,0.1064066852367688,0.038997214,0,0.3161056607961655,2.935286818630647,-1.295145631,3.55,0.950401079,4.3,0.0,0.0168,0.1789,0.4097,0.2933,0.0847,0.0166,20.736447212700433,7.566,8.838,-26.230522651037173,4.7694,0.0,0.0105,0.1051,0.3087,0.3316,0.1684,0.0757,4.3697,0.0001,0.0195,0.1647,0.3924,0.302,0.0922,0.0291
2022/6/13,359,donor,53802,4142,0,3,27,38,23,7,1,99,0,0,0,3,0,0,1,1,6,1.921928094887362,16.78787358421629,4.573466270306549,4,0,0,0.060389972,0.030083565,0.076880223,0.033426184,0,0.370295963,3.611980428255514,-0.741172731,4.09,0.5930488776481037,4.5716,0.0001,0.0151,0.1276,0.3348,0.3435,0.1505,0.0284,18.87990705491986,7.618,6.402,-28.89376893544938,4.8757,0.0002,0.007,0.0855,0.2783,0.3499,0.2114,0.0677,4.2413,0.0002,0.0222,0.1881,0.4083,0.2948,0.0796,0.0068
2022/6/12,358,float,56684,4323,1,12,30,32,18,6,1,100,0,0,0,3,0,0,2,2,8,2.321928094887362,10.28615877063563,4.546340843479053,4,0,0,0.063175487,0.018384401,0.1064066852367688,0.061281337,0,0.3236269950866699,3.873897505056169,-1.069936156,3.7799999999999994,0.9008024376221072,4.578,0.0001,0.016,0.1418,0.3123,0.34,0.1573,0.0325,21.12028863620474,7.214,6.2,-24.81692456068729,5.0242,0.0001,0.0084,0.0838,0.2429,0.3196,0.2301,0.1151,4.0842,0.0001,0.0297,0.2316,0.4268,0.2544,0.0511,0.0063
2022/6/11,357,goose,51958,4087,0,2,12,28,32,21,5,100,0,0,1,2,0,1,2,1,6,1.921928094887362,11.31457055649159,3.152096749964058,7,0,0,0.065626741,0.028412256,0.1186629526462396,0.04735376,1,0.3803651928901672,4.115308371314761,-0.030358136,4.83,0.094090465,5.0955,0.0,0.0079,0.0718,0.2257,0.3237,0.2533,0.1176,19.3830707251457,8.898,7.214,-28.4374798185595,5.5805,0.0001,0.0041,0.0398,0.1485,0.2636,0.2665,0.2774,4.6076,0.0,0.0171,0.1284,0.3177,0.341,0.1582,0.0376
2022/6/10,356,piety,55376,4324,0,4,25,41,22,7,1,100,0,0,0,3,1,0,2,2,10,2.321928094887362,12.76137697591114,2.5,1,0,0,0.060278552,0.033983287,0.084679666,0.064066852,1,0.3873606353998184,2.768955396864123,-0.757269919,4.08,0.047959761,4.3719,0.0001,0.0133,0.1553,0.4006,0.3228,0.0924,0.0155,19.11045244493222,8.07,6.526,-27.043125893609265,5.0924,0.0001,0.0056,0.0693,0.2405,0.3254,0.2295,0.1296,4.4397,0.0,0.0162,0.1533,0.3962,0.2978,0.0819,0.0546
2022/6/9,355,girth,60020,4665,0,6,23,33,23,12,3,100,0,0,0,4,0,0,1,3,9,2.321928094887362,17.18452780145875,2.394122805635369,6,0,0,0.054261838,0.028412256,0.059610028,0.04735376,0,0.3359641909599304,2.653561978162053,-0.592187285,4.27,0.8194461071744794,4.8944,0.0001,0.0163,0.1326,0.272,0.2432,0.1907,0.1451,20.24961330869184,6.638,6.026,-27.262518602161244,5.2886,0.0002,0.0064,0.0858,0.2232,0.2401,0.1852,0.2591,4.7636,0.0003,0.015,0.1234,0.2796,0.3055,0.2162,0.06
2022/6/8,354,trait,61026,4607,0,6,22,35,24,11,2,100,0,0,0,3,0,0,2,2,5,1.921928094887362,10.68625001138651,3.558336368008464,6,0,0,0.072980501,0.056824513,0.099721448,0.064066852,0,0.3440506070852279,3.040022169150661,-0.635201216,4.22,0.766121093,4.8951,0.0001,0.01,0.0881,0.2604,0.3478,0.2251,0.0685,19.744623421097835,8.192,7.85,-28.083141675575764,5.3349,0.0002,0.0047,0.0538,0.1938,0.2915,0.2608,0.1952,4.7353,0.0,0.0116,0.0958,0.2972,0.3764,0.1791,0.0399
2022/6/7,353,flood,58991,4440,0,3,20,40,28,8,1,100,0,0,0,3,0,1,2,2,9,1.921928094887362,14.22268958492488,3.020690632574555,3,0,0,0.051810585,0.018384401,0.084122563,0.04735376,1,0.4527258485555648,3.757216993592878,-0.581325114,4.23,-0.383084208,4.7009,0.0,0.01,0.0981,0.3022,0.387,0.1761,0.0266,22.31928929900723,5.558,5.106,-24.872553429540993,5.2073,0.0,0.0054,0.0541,0.2089,0.3322,0.2582,0.1412,4.4059,0.0001,0.0161,0.1469,0.3719,0.3538,0.1021,0.0091
2022/6/6,352,gloom,58478,4548,0,2,14,35,35,13,1,100,0,0,0,3,0,1,2,2,8,1.921928094887362,21.84972549019608,1.957106781186547,5,0,0,0.053927577,0.028412256,0.074094708,0.019498607,0,0.3793030709028244,3.069985392528104,-0.330172002,4.4799999999999995,0.5336524572976755,4.6963,0.0001,0.0101,0.1124,0.3007,0.3643,0.1723,0.0401,23.168171566155102,5.212,4.696,-24.684012749931338,5.0668,0.0,0.0064,0.0668,0.2324,0.3412,0.2544,0.0988,4.5018,0.0003,0.0158,0.1308,0.339,0.3774,0.1224,0.0143
2022/6/5,351,depth,56738,4329,0,6,28,39,20,6,1,100,0,0,0,4,0,0,1,3,11,2.321928094887362,19.92544973544974,3.603553390593274,2,0,0,0.055933148,0.030083565,0.056267409,0.033426184,0,0.3720151335000992,3.917146593106134,-0.875517845,3.97,0.581711988,4.4951,0.0,0.0145,0.1389,0.3529,0.3439,0.1303,0.0195,21.699611082243926,5.722,6.806,-23.94035984214574,5.0343,0.0002,0.0081,0.0868,0.2488,0.3067,0.217,0.1324,4.2825,0.0003,0.0265,0.2017,0.374,0.2785,0.0974,0.0216
2022/6/4,350,froth,58263,4432,0,5,22,35,25,11,1,99,0,0,0,4,0,0,1,2,11,2.321928094887362,12.88943616343616,2.853553390593274,5,0,0,0.055710306,0.018384401,0.086908078,0.055710306,0,0.3500671029090881,2.333226827302685,-0.653882205,4.2,0.7264459492296536,5.1398,0.0001,0.0089,0.0929,0.2295,0.2644,0.2262,0.178,21.599702720546752,5.796,6.176,-27.67705278451348,5.3872,0.0,0.0076,0.0672,0.1945,0.2479,0.2267,0.2561,4.8147,0.0,0.0097,0.1012,0.2848,0.3424,0.1928,0.0691
2022/6/3,349,peach,65431,4957,1,13,38,32,13,3,0,100,0,0,0,3,0,0,2,2,12,2.321928094887362,14.72473965500201,3.658603404,8,0,0,0.061058496,0.035654596,0.074094708,0.052924791,3,0.4738587260246277,3.803717503123334,-1.343419194,3.5200000000000005,-0.95500067,4.7172,0.0001,0.0109,0.1067,0.2974,0.3624,0.1839,0.0386,20.612659153902054,7.182,6.334,-28.936008746844685,5.5409,0.0,0.0065,0.0605,0.1673,0.2359,0.2109,0.3189,4.7293,0.0004,0.0178,0.1209,0.2729,0.3377,0.2016,0.0487
2022/6/2,348,showy,61278,4770,0,2,16,37,30,13,2,100,0,0,0,4,1,0,1,2,14,2.321928094887362,20.84490683546145,4.540569415042095,3,0,0,0.042562674,0.016713092,0.1047353760445683,0.013927577,0,0.3927587032318115,2.495954124800384,-0.369187832,4.46,0.4449207161966442,4.8452,0.0003,0.0118,0.1026,0.2857,0.3159,0.1947,0.089,22.998991078567244,7.954,4.852,-23.71702035741328,5.3279,0.0,0.0061,0.0731,0.2128,0.2681,0.1746,0.2653,4.9392,0.0,0.0083,0.0895,0.2686,0.3218,0.2119,0.0999
2022/6/1,347,creak,63241,4797,0,5,21,32,25,14,3,100,1,0,0,3,0,0,2,2,11,2.321928094887362,13.31326048188951,3.118033988749895,7,0,0,0.064958217,0.019498607,0.08189415,0.044568245,0,0.3574068903923034,2.723197906303447,-0.494322062,4.369999999999999,0.6780444986865801,4.9427,0.0,0.0122,0.0993,0.2488,0.3117,0.2293,0.0987,20.828865023148243,7.218,6.082,-27.07138081106555,5.2696,0.0,0.0082,0.0659,0.2009,0.2879,0.2473,0.1898,5.2921,0.0002,0.0076,0.0735,0.1902,0.276,0.2521,0.2004
2022/5/31,346,manor,62768,4802,0,6,27,34,21,10,2,100,0,0,0,3,0,0,1,1,7,2.321928094887362,14.48253044696139,4.946833329838748,4,0,0,0.063398329,0.030640669,0.079665738,0.04735376,1,0.4005257427692413,3.534872190830754,-0.744511664,4.12,-0.038856144,4.8229,0.0,0.0168,0.1328,0.2709,0.2772,0.1948,0.1075,17.75672858720862,8.628,6.166,-31.334184958921497,5.3732,0.0,0.0068,0.0828,0.2087,0.225,0.1855,0.2912,4.6562,0.0003,0.0227,0.1572,0.303,0.2642,0.1623,0.0903
2022/5/30,345,atoll,60969,4741,0,6,28,36,21,8,1,100,0,1,0,3,0,1,1,2,5,1.921928094887362,15.11219047619047,2.280776406404415,0,0,0,0.071977716,0.062395543,0.077994429,0.038997214,0,0.3553617030382156,2.738992173486679,-0.835789084,4.0200000000000005,0.6915312699039448,4.4561,0.0,0.0114,0.141,0.3762,0.3405,0.1133,0.0176,22.701191456204576,5.846,6.56,-24.230037738689024,4.9631,0.0,0.0065,0.0758,0.2591,0.355,0.2139,0.0897,4.3858,0.0001,0.0149,0.1452,0.4004,0.33,0.0971,0.0123
2022/5/29,344,bayou,56839,4435,0,6,17,33,29,13,2,100,0,0,1,2,1,0,2,1,10,2.321928094887362,90.08436274509803,3.555531284802611,1,0,0,0.049916435,0.017270195,0.052367688,0.002785515,0,0.3886362642049789,3.130683232881715,-0.483888149,4.36,0.4721057033819495,4.5179,0.0003,0.0163,0.1364,0.3468,0.3327,0.1474,0.0201,22.30505106582426,6.556,4.34,-25.194025781695224,5.1658,0.0002,0.0066,0.0728,0.2185,0.3068,0.2397,0.1554,4.4658,0.0001,0.0204,0.1516,0.3645,0.3024,0.1269,0.0341
2022/5/28,343,crept,60069,4562,0,4,27,38,22,7,1,99,0,0,0,4,0,0,1,2,9,2.321928094887362,17.04550101484884,3.809016994374947,6,0,0,0.064958217,0.035654596,0.085793872,0.022284123,1,0.4012563019990921,3.062686153786604,-0.778289557,4.0600000000000005,-0.043673739,4.5159,0.0002,0.015,0.129,0.3631,0.3355,0.1316,0.0256,22.119186250975034,6.236,6.492,-23.502031500350217,4.9579,0.0,0.0094,0.0812,0.2733,0.3334,0.1836,0.1191,4.6323,0.0002,0.0167,0.1572,0.3215,0.2647,0.1603,0.0794
2022/5/27,342,tiara,63846,4842,0,8,36,33,17,6,1,101,0,0,1,2,0,0,2,1,5,1.921928094887362,17.63847975237188,4.098905783050559,1,0,0,0.076211699,0.056824513,0.074651811,0.025069638,0,0.3212806105613708,3.255621969490015,-1.038078785,3.83,0.9162754216582262,4.6391,0.0001,0.0112,0.1285,0.3343,0.3169,0.1536,0.0554,18.177413015910993,8.34,7.672,-28.430295036868877,5.1637,0.0,0.0063,0.0674,0.223,0.3179,0.2304,0.155,4.3795,0.0001,0.0157,0.1629,0.3894,0.3083,0.105,0.0186
2022/5/26,341,asset,63188,4733,0,7,28,34,21,8,1,99,0,1,0,3,0,1,1,2,5,1.921928094887362,32.71992272136357,1.103553390593274,2,0,0,0.072311978,0.04902507,0.071866295,0.011142061,1,0.4235136240720749,3.579635872074686,-0.858147144,4.0,-0.190447291,4.4083,0.0002,0.0134,0.1596,0.3846,0.3114,0.1085,0.0223,21.52526826874305,6.744,8.518,-25.79912507059769,4.8702,0.0,0.0088,0.0984,0.2922,0.3117,0.1922,0.0967,4.069,0.0003,0.0248,0.2266,0.4565,0.2419,0.0455,0.0044
2022/5/25,340,vouch,62723,4835,0,2,9,25,33,24,6,99,1,0,0,3,0,0,2,2,13,2.321928094887362,23.30774288662834,3.754894605575616,5,0,0,0.040445682,0.013927577,0.06908078,0.016713092,0,0.3378128528594971,3.395637863100417,0.1239414215087891,4.99,0.8072553022353228,4.9392,0.0,0.0135,0.0962,0.2411,0.3271,0.231,0.0911,23.035107712717156,5.698,4.024,-25.840112987858355,5.6226,0.0,0.0066,0.059,0.1517,0.2133,0.2267,0.3427,5.1667,0.0003,0.0137,0.0954,0.1743,0.2823,0.2939,0.1401
2022/5/24,339,album,63380,4809,0,5,26,35,24,9,1,100,0,1,0,3,0,0,1,2,9,2.321928094887362,30.68595238095238,4.237883187590963,2,0,0,0.046908078,0.017270195,0.052924791,0.019498607,7,0.5556151121854782,4.010335831011734,-0.735650122,4.109999999999999,-1.926692434,4.3216,0.0001,0.0183,0.163,0.4025,0.3196,0.0876,0.0089,24.32840807549808,4.814,3.732,-22.38680345419135,4.8705,0.0002,0.0083,0.097,0.284,0.3371,0.1726,0.1008,4.1929,0.0004,0.0248,0.2122,0.4182,0.2565,0.0643,0.0236
2022/5/23,338,hinge,66431,4906,0,5,25,37,22,9,2,100,0,0,1,3,0,0,1,2,9,2.321928094887362,18.24181263197791,2.178694160529716,8,0,0,0.055153203,0.028412256,0.081337047,0.030640669,0,0.3337806403636932,2.768955396864123,-0.698860347,4.15,0.8338453001257409,4.8359,0.0002,0.0118,0.117,0.2755,0.3074,0.1946,0.0935,19.56053220263307,7.482,6.906,-29.374714111243435,5.7082,0.0,0.0063,0.0576,0.1493,0.2028,0.1764,0.4076,4.7072,0.0002,0.018,0.1408,0.3036,0.2812,0.1652,0.091
2022/5/22,337,money,67909,4928,1,7,26,36,21,8,1,100,0,0,0,3,1,0,1,1,10,2.321928094887362,11.25465583199913,3.259882418918542,11,0,0,0.058050139,0.030640669,0.1036211699164345,0.055710306,5,0.5401995778083801,5.806116190004838,-0.846860945,3.99,-1.64550856,5.0874,0.0002,0.0096,0.0897,0.2296,0.2965,0.2228,0.1516,16.75814114176789,10.486,6.268,-31.307905494941934,5.58,0.0001,0.0042,0.0536,0.1487,0.2445,0.2489,0.3,4.4478,0.0004,0.0167,0.1523,0.3628,0.3241,0.1205,0.0232
2022/5/21,336,scrap,66814,4973,1,9,28,34,20,8,1,101,0,0,0,4,0,0,1,3,9,2.321928094887362,30.64897216951297,3.966986085,11,0,0,0.057493036,0.035654596,0.064066852,0.013927577,0,0.3574229151010513,3.642082160478623,-0.927355289,3.92,0.6779388254433558,4.4752,0.0001,0.0168,0.1502,0.3591,0.3146,0.1329,0.0263,23.159979785297807,7.412,5.04,-22.03272376858954,5.005,0.0001,0.0095,0.0911,0.2512,0.3114,0.2061,0.1306,4.2244,0.0001,0.0272,0.2251,0.3854,0.2437,0.095,0.0235
2022/5/20,335,gamer,69884,5238,1,4,17,28,26,18,6,100,0,0,0,3,0,0,1,1,8,2.321928094887362,19.69770161552993,3.888724621,7,1,0,0.064958217,0.028412256,0.08356546,0.019498607,0,0.301878622,2.136932182158717,-0.207566738,4.640000000000001,1.0442197774728048,5.2528,0.0001,0.0099,0.0828,0.2088,0.2588,0.2219,0.2177,18.34077396679424,9.312,6.258,-32.16767830969064,5.9689,0.0,0.0047,0.0378,0.1093,0.1682,0.1921,0.4879,4.8549,0.0,0.018,0.1286,0.2688,0.2787,0.1769,0.129
2022/5/19,334,glass,70920,5162,0,4,19,33,27,14,3,100,0,0,0,4,0,1,1,2,6,1.921928094887362,34.79979036011868,3.25,5,0,0,0.055487465,0.028412256,0.070752089,0.008356546,2,0.4696372240781784,4.782775347501246,-0.421426892,4.43,-0.747634657,5.2121,0.0,0.0072,0.0711,0.2179,0.2885,0.2368,0.1785,20.12350407169425,6.106,5.376,-26.081957159417925,5.6014,0.0002,0.0044,0.0464,0.1434,0.2521,0.2554,0.2981,4.5872,0.0002,0.0163,0.1346,0.3261,0.3276,0.1582,0.037
2022/5/18,333,scour,73933,5544,0,8,34,35,17,5,1,100,0,0,0,3,0,0,2,2,7,2.321928094887362,26.43527170868348,3.184692220677463,6,0,0,0.0545961,0.035654596,0.084122563,0.013927577,0,0.3246521383523941,2.796984120464366,-1.040053844,3.82,0.8940422390211286,4.2765,0.0,0.0165,0.183,0.4146,0.2903,0.0846,0.011,22.84365612442445,6.846,5.074,-22.901597590866626,4.6391,0.0,0.0085,0.1126,0.3535,0.3365,0.1345,0.0544,4.1734,0.0,0.0186,0.1954,0.4511,0.2714,0.0559,0.0076
2022/5/17,332,being,70722,5142,0,4,22,37,26,10,1,100,0,0,0,3,0,0,2,2,8,2.321928094887362,20.80478521478522,3.017766952966369,1,0,0,0.050807799,0.017270195,0.069637883,0.019498607,18,0.5669400513172149,5.685970494786348,-0.629250348,4.209999999999999,-2.541174501,4.6689,0.0,0.0119,0.1231,0.3277,0.3206,0.1549,0.0618,20.58482655885472,6.942,5.946,-30.625376961103488,5.1326,0.0,0.007,0.0752,0.2338,0.3066,0.217,0.1604,4.3128,0.0001,0.0209,0.183,0.3982,0.281,0.0935,0.0233
2022/5/16,331,delve,68349,5179,0,2,14,32,33,16,2,99,1,0,1,3,0,0,1,2,9,1.921928094887362,24.68895846923244,3.604462505347699,3,0,0,0.062284123,0.013927577,0.073537604,0.025069638,0,0.3219800561666489,2.467925401200141,-0.251678228,4.58,0.911663002,4.7973,0.0,0.0127,0.1089,0.2725,0.34,0.2061,0.0598,20.814633954226505,7.614,6.932,-26.688058176084144,5.4213,0.0,0.0064,0.0664,0.1837,0.2517,0.2266,0.2652,4.6046,0.0,0.0149,0.1389,0.3308,0.3109,0.1511,0.0534
2022/5/15,330,yield,67115,4963,0,4,16,29,29,18,4,100,0,0,0,3,1,0,2,2,9,2.321928094887362,47.99673913043478,4.770690632574555,4,0,0,0.057158774,0.030083565,0.055153203,0.005571031,2,0.4137618005275726,3.607804487601378,-0.254642367,4.61,-0.379170099,4.5299,0.0,0.0198,0.1772,0.3272,0.2645,0.1517,0.0596,23.12188708537863,5.39,5.984,-21.545384490021753,4.9421,0.0,0.0124,0.1146,0.2729,0.2657,0.1874,0.147,4.1562,0.0,0.0349,0.2279,0.3789,0.2723,0.0764,0.0096
2022/5/14,329,metal,73225,5290,1,10,31,34,18,7,1,102,0,0,0,3,0,0,1,1,7,2.321928094887362,16.98515833628737,4.648810395,9,0,0,0.071309192,0.030640669,0.064623955,0.036211699,2,0.4662187993526459,4.288783390639841,-1.012735486,3.8399999999999994,-0.725092217,4.5931,0.0002,0.0141,0.1359,0.3327,0.3176,0.1583,0.0412,19.17744315234365,7.858,7.274,-28.989294616849374,5.0498,0.0,0.0061,0.0789,0.2418,0.3254,0.2279,0.1199,4.1672,0.0002,0.0249,0.2137,0.4251,0.254,0.069,0.0131
